video,frame,person_id,fall,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
S_D_0258,90,0,0,908.1412963867188,117.0670166015625,0.9926284551620483,925.9779052734375,86.4964599609375,0.9895087480545044,885.6676025390625,98.58650207519531,0.945205807685852,989.584228515625,74.3748779296875,0.9633180499076843,886.1334228515625,103.90361022949219,0.409379243850708,1124.09912109375,190.58738708496094,0.9966541528701782,873.4634399414062,229.1837921142578,0.9948523640632629,1236.131103515625,331.4462585449219,0.983630359172821,805.103271484375,382.10595703125,0.9655525088310242,1214.90869140625,479.2897644042969,0.9759305119514465,797.8723754882812,531.7786254882812,0.9519034028053284,1119.1697998046875,593.5374755859375,0.9974243640899658,950.2952270507812,605.3902587890625,0.996728777885437,1146.06591796875,873.9700927734375,0.9715142846107483,920.720458984375,890.6997680664062,0.9670941829681396,1134.606689453125,1080.0,0.7114220261573792,887.6347045898438,1080.0,0.7127004265785217
S_D_0258,30,0,0,1134.655029296875,214.9327392578125,0.028143830597400665,1116.8682861328125,183.27764892578125,0.0013167934957891703,1145.0157470703125,184.1563262939453,0.03616853803396225,994.8231811523438,139.37091064453125,0.18399718403816223,1150.7647705078125,160.23133850097656,0.9382734894752502,840.3426513671875,235.10345458984375,0.903098464012146,1169.3544921875,257.8171691894531,0.9969092011451721,909.3045654296875,495.38818359375,0.4038899540901184,1294.2509765625,515.8772583007812,0.9876490235328674,1082.965576171875,675.6132202148438,0.27554795145988464,1339.49267578125,737.0374145507812,0.8878425359725952,697.9261474609375,708.5475463867188,0.9477018713951111,941.8828735351562,713.067138671875,0.9903528094291687,706.80615234375,1058.4283447265625,0.3327990174293518,1114.225830078125,1051.33349609375,0.732052206993103,696.5957641601562,1080.0,0.030429095029830933,1146.0201416015625,1080.0,0.07949864864349365
S_D_0258,120,0,0,659.0066528320312,476.6911926269531,0.8816568851470947,654.9902954101562,451.9637145996094,0.8569154739379883,657.8658447265625,461.2005615234375,0.42760223150253296,707.8831787109375,405.0742492675781,0.847527027130127,695.3311767578125,432.431396484375,0.12586231529712677,898.8892822265625,402.25628662109375,0.9906848073005676,751.5062866210938,506.595703125,0.9589622020721436,1136.0306396484375,442.1572265625,0.9815612435340881,827.90625,700.6697387695312,0.880340039730072,1212.4747314453125,546.9261474609375,0.9624423384666443,823.1841430664062,902.5640258789062,0.8401256203651428,1120.83251953125,632.9534912109375,0.9920914173126221,1003.5189208984375,675.6314697265625,0.9841899275779724,1132.3330078125,901.6063842773438,0.9483075141906738,919.7855224609375,936.9364013671875,0.9064609408378601,1188.366455078125,1080.0,0.6078643202781677,926.2529907226562,1080.0,0.5251619219779968
S_D_0101_resized,60,0,0,388.5437316894531,72.78816986083984,0.6723827719688416,375.9375305175781,63.05162048339844,0.049607522785663605,379.4834289550781,61.403076171875,0.8365066051483154,308.08013916015625,74.18617248535156,0.0608871728181839,341.4589538574219,75.96170806884766,0.9938735961914062,252.14584350585938,153.60179138183594,0.9751145243644714,372.6190490722656,153.54440307617188,0.9975447058677673,260.2984619140625,243.6112060546875,0.5535413026809692,427.91754150390625,256.476806640625,0.9794491529464722,330.82720947265625,266.9158935546875,0.37790367007255554,490.3050231933594,336.38092041015625,0.9126487970352173,318.7276916503906,341.6102294921875,0.985501229763031,398.9493713378906,349.6744079589844,0.9959155917167664,365.9820251464844,445.6902770996094,0.9746185541152954,463.6162414550781,444.1913146972656,0.9931219220161438,397.4795837402344,544.8290405273438,0.9077143669128418,445.8046875,553.5904541015625,0.9523180723190308
S_D_0101_resized,60,1,0,990.3980102539062,74.27503204345703,0.03411376103758812,991.5885009765625,60.01920700073242,0.026528775691986084,999.9774780273438,64.408203125,0.011462544091045856,974.7039794921875,61.65032196044922,0.8700659871101379,1038.046875,73.36402893066406,0.6106682419776917,926.9742431640625,112.72432708740234,0.9733613133430481,1055.093505859375,130.25918579101562,0.9545763731002808,875.8912963867188,190.8096466064453,0.6936447620391846,1059.1212158203125,212.53427124023438,0.4460972845554352,884.4771118164062,210.10862731933594,0.2607259154319763,1017.43701171875,200.12648010253906,0.12798260152339935,863.8703002929688,283.8642883300781,0.9422722458839417,950.1388549804688,285.9933166503906,0.913833737373352,852.2467041015625,332.7153625488281,0.7687866687774658,934.8883056640625,345.6939392089844,0.6853651404380798,852.4035034179688,422.6142578125,0.4834085702896118,917.47607421875,438.0372619628906,0.4033217430114746
S_D_0101_resized,60,2,0,2.740959405899048,214.24081420898438,0.02963353507220745,2.3008813858032227,206.68360900878906,0.014382592402398586,3.238771438598633,208.21275329589844,0.016088519245386124,0.0,208.96929931640625,0.04183906316757202,0.6323275566101074,212.80030822753906,0.03423253819346428,0.0,249.06890869140625,0.22659924626350403,0.0,252.31692504882812,0.25349509716033936,15.164057731628418,288.8161926269531,0.3124755620956421,13.295083999633789,291.047607421875,0.335448294878006,42.57478332519531,330.0794372558594,0.3499915301799774,38.950069427490234,334.22149658203125,0.3688478469848633,7.560818672180176,351.8551330566406,0.6176161170005798,6.72233247756958,356.6258850097656,0.6317135691642761,44.5163459777832,421.6737365722656,0.5093065500259399,48.69339370727539,425.6528015136719,0.5305378437042236,91.91959381103516,466.3397216796875,0.33721840381622314,92.411865234375,473.2312927246094,0.3509836792945862
S_D_0101_resized,0,0,0,374.1302490234375,80.40308380126953,0.7278549075126648,362.5626220703125,69.81437683105469,0.08382678776979446,363.76202392578125,68.88007354736328,0.8543014526367188,299.7220153808594,80.52435302734375,0.10204225778579712,327.9603271484375,83.47274017333984,0.9933931231498718,247.80470275878906,161.58908081054688,0.9769570827484131,367.8202819824219,161.50616455078125,0.9972158670425415,246.44509887695312,247.4677734375,0.5497904419898987,428.81201171875,259.2798156738281,0.9712901711463928,308.2420349121094,270.883056640625,0.3466189205646515,493.307373046875,342.4660339355469,0.8802748918533325,327.31549072265625,347.5038757324219,0.9809462428092957,405.070556640625,355.94866943359375,0.9940730929374695,374.7487487792969,452.82965087890625,0.9636897444725037,463.9397277832031,451.8110656738281,0.9891399145126343,415.0615539550781,545.0166015625,0.8757046461105347,450.8622741699219,556.489990234375,0.9320929050445557
S_D_0101_resized,0,1,0,1003.1300659179688,67.48534393310547,0.06124406307935715,1004.1304321289062,54.285396575927734,0.04879840463399887,1009.3934326171875,56.98598098754883,0.020806297659873962,981.4291381835938,58.939979553222656,0.8941212296485901,1036.2227783203125,68.50569152832031,0.6714205145835876,930.0914306640625,117.47006225585938,0.9844939112663269,1047.8487548828125,132.77359008789062,0.9663359522819519,876.3969116210938,188.42393493652344,0.7915111184120178,1055.4395751953125,209.2529296875,0.47256675362586975,878.154296875,205.5355224609375,0.3668209910392761,1021.198974609375,207.1907958984375,0.15174579620361328,879.3339233398438,282.4164733886719,0.9726047515869141,960.2818603515625,285.5730285644531,0.951332688331604,862.7669677734375,343.7038269042969,0.9181392788887024,954.4888916015625,354.9356689453125,0.859103262424469,865.54345703125,430.7101745605469,0.7602016925811768,959.2532348632812,443.54498291015625,0.6709557771682739
S_D_0101_resized,0,2,0,0.9004580974578857,218.6809844970703,0.057049717754125595,2.6805901527404785,210.9850311279297,0.031129490584135056,0.4319429397583008,212.36878967285156,0.035730380564928055,1.2856858968734741,215.71945190429688,0.08610696345567703,0.0,218.3375244140625,0.06709680706262589,0.0,255.0790252685547,0.29145389795303345,0.8317229151725769,256.1032409667969,0.41239041090011597,20.76972007751465,296.0299377441406,0.27095288038253784,21.103038787841797,295.4807434082031,0.40667030215263367,47.90339660644531,336.492919921875,0.2971262037754059,48.512001037597656,344.482177734375,0.38886162638664246,14.680093765258789,360.22528076171875,0.6352205276489258,16.262521743774414,363.55218505859375,0.7021947503089905,40.03111267089844,409.92523193359375,0.5905007123947144,47.875301361083984,410.5382995605469,0.663906455039978,88.62628936767578,462.4866027832031,0.4812764525413513,93.21966552734375,465.85675048828125,0.5371536612510681
S_D_0101_resized,90,0,0,408.3179931640625,77.35900115966797,0.6766311526298523,396.9048156738281,66.78395080566406,0.0452825203537941,400.38873291015625,65.75599670410156,0.8416157364845276,327.8984680175781,74.37248229980469,0.06341437250375748,362.7291564941406,77.10930633544922,0.9954491257667542,267.65545654296875,148.37008666992188,0.9820481538772583,390.8501281738281,150.71177673339844,0.9983130693435669,257.5172119140625,236.05331420898438,0.6132978796958923,447.49163818359375,254.6996307373047,0.9834084510803223,310.515380859375,257.62603759765625,0.40678030252456665,504.4730224609375,335.00042724609375,0.9195767641067505,327.8929443359375,332.1055908203125,0.9905369877815247,409.0010070800781,340.16253662109375,0.9973087310791016,373.2360534667969,443.3378601074219,0.982647716999054,470.2825927734375,442.0942077636719,0.9951831698417664,402.78997802734375,544.0524291992188,0.9300655126571655,456.3090515136719,553.12060546875,0.9633153676986694
S_D_0101_resized,90,1,0,968.9382934570312,72.54960632324219,0.07275950163602829,970.79248046875,59.05100631713867,0.07474105060100555,984.6115112304688,62.708885192871094,0.012948043644428253,970.696533203125,61.357521057128906,0.9148180484771729,1039.526611328125,67.84847259521484,0.37395206093788147,932.904541015625,117.64557647705078,0.9827567338943481,1066.2601318359375,122.25687408447266,0.9397478103637695,876.2471923828125,204.9344482421875,0.7825558185577393,1067.1104736328125,205.88720703125,0.37437134981155396,897.4819946289062,219.7202606201172,0.33965373039245605,1011.00439453125,198.18019104003906,0.11407831311225891,888.566162109375,291.8669128417969,0.956318199634552,977.0316772460938,286.1231384277344,0.9193858504295349,857.1795043945312,318.6824645996094,0.8171091079711914,922.9248046875,321.58465576171875,0.7071847319602966,863.5050048828125,412.9104919433594,0.5724084973335266,900.922119140625,417.649658203125,0.4656212329864502
S_D_0101_resized,90,2,0,587.2735595703125,119.99192810058594,0.15868309140205383,587.8899536132812,112.35018157958984,0.12509413063526154,595.1679077148438,113.46505737304688,0.03817034512758255,581.88720703125,112.47093200683594,0.7009933590888977,617.9456176757812,116.09269714355469,0.1935187578201294,556.3047485351562,141.80674743652344,0.9577413201332092,626.5857543945312,148.49978637695312,0.893419623374939,496.240234375,168.1527557373047,0.9004352688789368,614.653564453125,181.31761169433594,0.6836522817611694,539.5430908203125,127.85253143310547,0.7852013111114502,617.8942260742188,156.952392578125,0.5472516417503357,552.8074340820312,272.9674072265625,0.9757912158966064,597.9822387695312,276.6579284667969,0.9578990340232849,544.0012817382812,332.70721435546875,0.8546435236930847,589.8220825195312,342.3262634277344,0.7721144556999207,537.3760986328125,391.9384460449219,0.5164566040039062,572.5040893554688,409.6158447265625,0.4301196336746216
S_D_0101_resized,90,3,0,2.3637337684631348,213.89122009277344,0.02595721371471882,4.250173091888428,205.85641479492188,0.016291599720716476,3.4358413219451904,207.55616760253906,0.013607638888061047,3.6390864849090576,205.03231811523438,0.05436693876981735,1.3470876216888428,208.08151245117188,0.023136140778660774,0.0,237.5206298828125,0.18173949420452118,0.0,238.31643676757812,0.19779013097286224,11.87861442565918,281.0695495605469,0.314134806394577,10.655517578125,279.0257263183594,0.30386456847190857,52.4012336730957,328.041015625,0.389538437128067,50.257530212402344,332.0985412597656,0.3721368908882141,12.957436561584473,342.5029602050781,0.6033075451850891,10.423590660095215,347.0108642578125,0.6114830374717712,43.763771057128906,417.3261413574219,0.5395521521568298,46.810001373291016,420.2888488769531,0.551741898059845,95.83732604980469,455.3455505371094,0.40853676199913025,92.28107452392578,462.959716796875,0.420997679233551
S_D_0101_resized,90,4,0,691.1077270507812,0.7529136538505554,0.02968343161046505,688.4283447265625,0.0,0.0133493822067976,694.1236572265625,0.0,0.0136368153616786,683.7406005859375,0.0,0.07826682925224304,704.510498046875,0.0,0.07268546521663666,685.5487670898438,14.261244773864746,0.49725958704948425,709.3878173828125,13.865621566772461,0.5847100615501404,695.7535400390625,92.1749496459961,0.465793639421463,718.31640625,91.7779541015625,0.5767120718955994,698.614013671875,122.69205474853516,0.3955944776535034,710.9417724609375,119.2306900024414,0.46678635478019714,681.0545654296875,144.23287963867188,0.9218912124633789,696.8256225585938,142.11509704589844,0.9349334239959717,677.4586791992188,245.11642456054688,0.8424443602561951,692.5238647460938,241.47315979003906,0.8662631511688232,680.8577880859375,349.84375,0.6377702951431274,680.5589599609375,345.9356994628906,0.6665687561035156
S_D_0101_resized,30,0,0,383.46044921875,80.84137725830078,0.5017436742782593,371.3899841308594,70.80081176757812,0.027515428140759468,376.5709533691406,69.08074951171875,0.7076431512832642,303.8517761230469,80.27872467041016,0.0691559836268425,343.9075622558594,81.17439270019531,0.9926880598068237,249.16017150878906,155.3744659423828,0.9742932319641113,372.13482666015625,155.00296020507812,0.997855007648468,252.24169921875,240.7122802734375,0.5577503442764282,428.7571716308594,254.54864501953125,0.9828194975852966,319.5176086425781,263.4328918457031,0.36057281494140625,491.787841796875,338.1904296875,0.9142032265663147,315.0127868652344,340.5123596191406,0.9883527159690857,396.60418701171875,348.29266357421875,0.9969935417175293,363.0058898925781,446.1886901855469,0.9773626923561096,459.95367431640625,444.21234130859375,0.994381844997406,396.23883056640625,547.4426879882812,0.9137033224105835,450.0615234375,555.77392578125,0.9585545659065247
S_D_0101_resized,30,1,0,971.1583862304688,74.73170471191406,0.0517757311463356,972.8248291015625,61.637393951416016,0.04566066712141037,981.4718627929688,64.62126159667969,0.01368091069161892,964.8451538085938,65.96976470947266,0.8858179450035095,1026.3775634765625,72.77164459228516,0.5456759929656982,921.9461669921875,121.68883514404297,0.9775130152702332,1047.8275146484375,131.04908752441406,0.9482467770576477,876.3551025390625,195.2173309326172,0.7529484629631042,1056.8729248046875,206.74530029296875,0.42839324474334717,889.5892333984375,204.88575744628906,0.3354412615299225,1018.54150390625,193.8372344970703,0.1417253613471985,875.515869140625,288.9468994140625,0.9492942690849304,962.8340454101562,289.10711669921875,0.9146559834480286,864.8953857421875,351.6051330566406,0.8263252973556519,964.0187377929688,359.8666076660156,0.738278329372406,859.6966552734375,439.84454345703125,0.5535397529602051,957.2168579101562,448.2293395996094,0.4616311490535736
S_D_0101_resized,30,2,0,0.0,225.4398193359375,0.025166263803839684,1.1628168821334839,216.95213317871094,0.017049496993422508,0.0,219.5438690185547,0.01225446816533804,0.0,217.61956787109375,0.06416617333889008,0.0,223.0362548828125,0.02390599250793457,0.0,251.37176513671875,0.24483314156532288,0.0,254.72491455078125,0.1832498013973236,11.628615379333496,290.3079833984375,0.35501790046691895,9.147775650024414,290.07476806640625,0.22992748022079468,47.5198974609375,334.7273864746094,0.37702253460884094,46.472801208496094,340.0959777832031,0.2758946716785431,12.115633010864258,361.4674377441406,0.6529241800308228,9.013530731201172,367.4339904785156,0.608016312122345,43.7866096496582,420.74993896484375,0.594363808631897,46.85266876220703,426.6650695800781,0.5546372532844543,95.98761749267578,470.0631408691406,0.4488447606563568,95.50218200683594,482.00360107421875,0.4243412911891937
S_D_0101_resized,120,0,0,410.11676025390625,78.2788314819336,0.7916445732116699,398.6346130371094,67.605224609375,0.0699458122253418,401.4354248046875,66.34508514404297,0.9168655276298523,329.8851013183594,74.30791473388672,0.04762951284646988,358.8106384277344,76.50004577636719,0.9960887432098389,269.8334655761719,149.7862091064453,0.9791597127914429,384.7786560058594,151.1992950439453,0.9977793097496033,272.8086242675781,240.6355438232422,0.5436497330665588,446.7701721191406,255.94752502441406,0.977320671081543,340.6189270019531,265.55108642578125,0.36138877272605896,513.4649047851562,339.87664794921875,0.9032396674156189,331.9833679199219,334.08935546875,0.9863972067832947,407.9334411621094,342.3170166015625,0.9958969354629517,378.1609802246094,445.0924377441406,0.97847980260849,470.6965026855469,443.6307067871094,0.9936410784721375,407.85235595703125,544.050537109375,0.9236785173416138,457.12713623046875,552.078857421875,0.9572615027427673
S_D_0101_resized,120,1,0,697.9903564453125,0.0,0.005550472065806389,694.977783203125,0.0,0.0024441087152808905,699.3880615234375,0.0,0.0034889504313468933,682.1266479492188,0.0,0.029310215264558792,709.578125,0.0,0.05873701348900795,682.2733154296875,11.809814453125,0.26493212580680847,711.5457153320312,10.656838417053223,0.349200040102005,682.4008178710938,77.78778839111328,0.2383813112974167,715.1266479492188,76.02295684814453,0.4081563353538513,692.0304565429688,119.06475830078125,0.17429934442043304,717.1798706054688,115.88643646240234,0.2749699354171753,687.5171508789062,118.01587677001953,0.8590213656425476,707.1453247070312,116.75741577148438,0.8874391317367554,677.0331420898438,203.8779754638672,0.8332505822181702,689.6181640625,202.6024169921875,0.8627938628196716,670.6129760742188,285.0228576660156,0.711667537689209,676.6359252929688,283.2716369628906,0.7459745407104492
S_D_0101_resized,120,2,0,0.0,207.65562438964844,0.03618684783577919,1.8707561492919922,199.14791870117188,0.019574586302042007,0.0,201.4639434814453,0.021324599161744118,0.9361189603805542,201.0662078857422,0.06366074085235596,0.0,205.7855682373047,0.04029621183872223,0.0,238.6231231689453,0.211394801735878,0.0,241.2806854248047,0.31883859634399414,14.063037872314453,283.0814208984375,0.2733030617237091,8.943428993225098,282.07086181640625,0.40592652559280396,54.17231750488281,331.4872741699219,0.33934175968170166,52.08175277709961,335.7407531738281,0.42893290519714355,12.584514617919922,345.6064758300781,0.6002132296562195,9.991004943847656,350.977783203125,0.668048620223999,43.887184143066406,415.2641906738281,0.5084050297737122,47.045257568359375,419.8762512207031,0.5828925371170044,96.7287826538086,463.2574768066406,0.3512696921825409,93.9971694946289,473.6011962890625,0.40274155139923096
S_D_0077_resized,116,0,0,267.94140625,541.73046875,0.9668416380882263,275.982421875,533.1033935546875,0.8519264459609985,260.1998291015625,531.3971557617188,0.9005131721496582,286.1334228515625,539.770263671875,0.4035811126232147,238.34205627441406,535.7932739257812,0.5835014581680298,312.9065246582031,592.9521484375,0.9919920563697815,198.88119506835938,590.7594604492188,0.9907298684120178,355.66168212890625,662.9465942382812,0.9741290211677551,145.35400390625,657.3163452148438,0.9654595851898193,312.49432373046875,730.3134765625,0.9677601456642151,149.90196228027344,707.1015625,0.9594658613204956,290.1456604003906,749.9031982421875,0.9988191723823547,216.28968811035156,746.989013671875,0.9985806941986084,279.3403015136719,863.9281616210938,0.9959012866020203,204.40496826171875,856.2589721679688,0.9948844313621521,274.9340515136719,980.8009643554688,0.9692531824111938,200.03250122070312,962.159423828125,0.9638711214065552
S_D_0077_resized,87,0,0,291.5389404296875,530.653076171875,0.05268147960305214,288.8520812988281,518.687744140625,0.019449880346655846,295.7385559082031,518.2761840820312,0.01520855538547039,258.0928649902344,523.8251342773438,0.7901085615158081,316.6885070800781,526.1915893554688,0.7440537810325623,218.24432373046875,586.7590942382812,0.993811309337616,341.4409484863281,591.2547607421875,0.9949256181716919,161.13824462890625,665.992431640625,0.9459900856018066,384.5614013671875,676.9405517578125,0.940688967704773,140.0079803466797,736.809814453125,0.7800669074058533,383.9336853027344,753.59521484375,0.7549341917037964,221.0271453857422,764.8201293945312,0.9984788298606873,305.18377685546875,766.253173828125,0.9984669089317322,205.5778350830078,881.522216796875,0.9955055713653564,316.6820983886719,882.3950805664062,0.9955396056175232,191.25894165039062,1006.3458862304688,0.9676938652992249,320.29412841796875,1006.0211181640625,0.9685614705085754
S_D_0077_resized,87,1,0,340.9335021972656,553.4647827148438,0.06392567604780197,340.3741455078125,543.40576171875,0.030841073021292686,343.7220458984375,543.9144287109375,0.028993351384997368,331.98876953125,544.5435791015625,0.3691248595714569,361.19232177734375,547.018310546875,0.33553165197372437,324.8653869628906,598.4568481445312,0.873508870601654,373.6649169921875,598.0874633789062,0.9243567585945129,318.40887451171875,675.5930786132812,0.62758868932724,396.8551940917969,681.4512939453125,0.7455823421478271,324.4283752441406,748.3416137695312,0.4340619742870331,403.6065368652344,752.3484497070312,0.5172710418701172,321.55804443359375,751.0195922851562,0.9779407978057861,355.12750244140625,748.4628295898438,0.9836666584014893,308.22625732421875,871.7857055664062,0.9756789803504944,349.3050537109375,867.01904296875,0.9825191497802734,307.4344787597656,988.2113037109375,0.9335935711860657,350.17523193359375,982.0167236328125,0.9472562670707703
S_D_0077_resized,29,0,0,516.9591064453125,330.5260009765625,0.9932481050491333,540.7914428710938,305.240966796875,0.9855839014053345,488.91656494140625,308.4499816894531,0.97776198387146,571.03857421875,321.5812072753906,0.8517417907714844,446.8036804199219,329.6698303222656,0.803746223449707,612.889404296875,460.1962585449219,0.993722140789032,394.97564697265625,478.5833435058594,0.9873565435409546,701.5951538085938,610.4854125976562,0.9224432706832886,309.3527526855469,641.6815185546875,0.7665672302246094,713.123779296875,770.8930053710938,0.7759818434715271,252.31227111816406,758.6885375976562,0.5722916722297668,548.7972412109375,833.8180541992188,0.9847346544265747,408.0697937011719,839.29736328125,0.9759007692337036,539.5471801757812,1045.658447265625,0.5678741335868835,385.13055419921875,1058.6402587890625,0.45170366764068604,526.7764282226562,1080.0,0.07834780216217041,372.59613037109375,1080.0,0.055083975195884705
S_D_0077_resized,58,0,0,409.5166320800781,527.1874389648438,0.1561528444290161,404.2195129394531,508.759521484375,0.045425474643707275,410.6553649902344,510.9713134765625,0.086931511759758,360.3116760253906,495.6737060546875,0.6445048451423645,417.2167053222656,505.5978698730469,0.837927520275116,296.8717346191406,565.1603393554688,0.9561035633087158,457.3790588378906,580.327392578125,0.9848924875259399,234.57562255859375,676.8167114257812,0.6284377574920654,504.3419494628906,690.9632568359375,0.8332352042198181,225.28204345703125,787.7366943359375,0.37031814455986023,499.54083251953125,778.5510864257812,0.5442475080490112,301.5826110839844,809.7442016601562,0.9628517627716064,407.72796630859375,813.7758178710938,0.9758982062339783,264.9747314453125,954.8511352539062,0.887075662612915,390.95623779296875,959.2015380859375,0.9185989499092102,253.5805206298828,1074.009033203125,0.5773603320121765,360.4518127441406,1076.1116943359375,0.6256733536720276
S_D_0077_resized,0,0,0,493.50921630859375,0.0,0.0383492037653923,571.1476440429688,0.0,0.04888322204351425,422.53570556640625,0.0,0.019516468048095703,662.3193969726562,0.0,0.2980514168739319,308.7188720703125,0.0,0.09592696279287338,910.4837036132812,313.6473388671875,0.8778886795043945,71.31055450439453,289.033447265625,0.6463634371757507,974.7177734375,872.7552490234375,0.19503247737884521,23.393630981445312,797.251953125,0.04275218024849892,769.3770751953125,902.8077392578125,0.0430486798286438,146.5965576171875,792.5359497070312,0.018124109134078026,753.1749877929688,1007.7044067382812,0.01459441613405943,212.7295379638672,1003.8886108398438,0.008178389631211758,869.6008911132812,629.017822265625,0.0005048460443504155,232.88375854492188,641.5313720703125,0.0003641752991825342,576.3023071289062,754.08984375,0.0004626783193089068,344.2555236816406,792.6043701171875,0.0003630099236033857
S_D_0119,60,0,0,891.044921875,157.048828125,0.994087815284729,916.2174682617188,135.9759063720703,0.9832671284675598,869.7398071289062,135.09210205078125,0.972488522529602,956.2459716796875,153.1603546142578,0.9035040736198425,842.7920532226562,152.47705078125,0.7321473956108093,1005.4600219726562,294.91455078125,0.9977768063545227,797.647216796875,293.5574645996094,0.9980229139328003,1046.0933837890625,467.6391296386719,0.9850935935974121,725.1846923828125,452.76556396484375,0.9837496280670166,1042.30419921875,632.8927612304688,0.9763578772544861,693.495361328125,589.1353149414062,0.9725952744483948,957.1259765625,618.2033081054688,0.9986091256141663,825.7006225585938,617.2271118164062,0.9986190795898438,950.962646484375,810.1755981445312,0.9901617765426636,822.4835815429688,813.3711547851562,0.9898852109909058,925.00732421875,964.5452270507812,0.9133543372154236,846.2369384765625,968.2875366210938,0.9152277708053589
S_D_0119,0,0,0,913.7547607421875,170.2452392578125,0.9975849390029907,971.861083984375,132.90728759765625,0.9954343438148499,874.128662109375,126.92440795898438,0.9915852546691895,1054.0462646484375,191.95330810546875,0.9498111605644226,822.1817016601562,176.60888671875,0.7284770607948303,1155.8072509765625,464.55560302734375,0.9830957055091858,717.8067626953125,424.74151611328125,0.9950201511383057,1245.880859375,794.49267578125,0.834154486656189,526.349609375,674.7367553710938,0.9492054581642151,1275.9183349609375,996.2880249023438,0.6573992967605591,353.60211181640625,780.2250366210938,0.8478763699531555,1036.204833984375,1047.8258056640625,0.6067026257514954,729.5667114257812,1021.198974609375,0.725081205368042,1124.99755859375,1080.0,0.010145973414182663,630.1603393554688,1080.0,0.016669603064656258,1128.5076904296875,1080.0,0.0010537831112742424,575.9341430664062,1080.0,0.0015378036769106984
S_D_0119,90,0,0,893.2430419921875,155.21490478515625,0.9948282837867737,919.4279174804688,133.3346710205078,0.9852794408798218,871.3848876953125,133.18057250976562,0.9762903451919556,961.6340942382812,150.46070861816406,0.9226342439651489,845.739990234375,151.97314453125,0.7511091828346252,1017.0234375,293.8739013671875,0.9978724718093872,792.8853149414062,297.87396240234375,0.9990211725234985,1054.780517578125,466.0470275878906,0.9841921329498291,725.0451049804688,464.5585632324219,0.9914848208427429,1052.5687255859375,643.9134521484375,0.9757576584815979,701.9415893554688,631.0858154296875,0.9811630845069885,961.3861083984375,622.5003662109375,0.999157190322876,820.8123779296875,621.7252807617188,0.999340832233429,952.3793334960938,816.8805541992188,0.9936662316322327,822.1007080078125,818.882080078125,0.995010495185852,914.77587890625,969.5231323242188,0.9442470669746399,849.4977416992188,974.7123413085938,0.9557526707649231
S_D_0119,30,0,0,904.9932861328125,150.3578338623047,0.9939123392105103,938.1580810546875,127.05244445800781,0.9823717474937439,880.5552978515625,124.04402160644531,0.9767040014266968,983.222900390625,154.486083984375,0.8850765824317932,846.2008666992188,146.5203094482422,0.7659048438072205,1033.1309814453125,327.3681335449219,0.9950973391532898,782.5146484375,319.1219482421875,0.9971842169761658,1086.1893310546875,535.3162231445312,0.9696375727653503,717.1143798828125,513.4788818359375,0.9783073663711548,1091.2535400390625,741.6356201171875,0.9595840573310852,690.4378051757812,704.1127319335938,0.9633903503417969,972.8975830078125,718.3610229492188,0.992071807384491,817.880859375,714.189453125,0.9932898879051208,960.281494140625,981.6072387695312,0.8734970688819885,849.8333740234375,978.7188720703125,0.8906719088554382,914.9498901367188,1080.0,0.3201332688331604,890.80078125,1080.0,0.35529232025146484
S_D_0123,60,0,0,907.615966796875,155.53753662109375,0.9931132197380066,932.7645263671875,133.0520782470703,0.9823747277259827,885.642333984375,135.4207305908203,0.9682021737098694,977.050048828125,147.15321350097656,0.9176644086837769,864.1947021484375,153.51380920410156,0.7103421688079834,1030.6844482421875,285.75933837890625,0.9970194697380066,826.3662109375,293.5361328125,0.9985378980636597,1082.92626953125,457.0528869628906,0.9786854982376099,776.05615234375,461.8377685546875,0.9873064756393433,1084.176513671875,625.1913452148438,0.9684907793998718,760.8408203125,612.5349731445312,0.9736560583114624,981.1619262695312,607.3903198242188,0.9985281229019165,855.6279296875,608.163818359375,0.9988179802894592,970.3280639648438,792.621826171875,0.9903520941734314,871.2517700195312,796.4755249023438,0.9923241138458252,946.46435546875,932.274169921875,0.9251315593719482,914.6968383789062,940.93359375,0.9402716159820557
